Word;Count;Sentiment Label
evaluation;2;TOTAL
relieved;1;TOTAL
underperformance;6;TOTAL
slavery;1;TOTAL
colorful;1;TOTAL
racism;4;TOTAL
obsession;1;TOTAL
treating;3;TOTAL
finish;4;TOTAL
rush;4;TOTAL
launching;1;TOTAL
mvp;1;TOTAL
backend;6;TOTAL
miscommunication;3;TOTAL
misunderstanding;2;TOTAL
resistance;1;TOTAL
power;1;TOTAL
protect;1;TOTAL
enjoyed;4;TOTAL
comments;5;TOTAL
created;5;TOTAL
ruling;1;TOTAL
fury;1;TOTAL
measured;3;TOTAL
quartely;1;TOTAL
dislike;1;TOTAL
unfairly;1;TOTAL
closed;1;TOTAL
political;6;TOTAL
submit;1;TOTAL
leading;8;TOTAL
befriended;1;TOTAL
shady;1;TOTAL
wish;2;TOTAL
fortune;1;TOTAL
relevant;4;TOTAL
downsides;3;TOTAL
drastic;2;TOTAL
division;2;TOTAL
workflow;3;TOTAL
intensive;3;TOTAL
immediately;8;TOTAL
netsuite;1;TOTAL
changesa;2;TOTAL
natural;2;TOTAL
terrible;17;TOTAL
came;2;TOTAL
incumbent;2;TOTAL
institutions;2;TOTAL
laws;2;TOTAL
regulations;7;TOTAL
unnecessary;3;TOTAL
haste;2;TOTAL
empty;2;TOTAL
stronger;8;TOTAL
calculated;3;TOTAL
incorrectly;3;TOTAL
cracow;2;TOTAL
unstable;2;TOTAL
thinkig;2;TOTAL
dissapearing;2;TOTAL
notice;3;TOTAL
turning;3;TOTAL
ratherone;2;TOTAL
hundreds;3;TOTAL
recognized;2;TOTAL
eea;2;TOTAL
prides;2;TOTAL
crakow;2;TOTAL
significantly;4;TOTAL
unpait;2;TOTAL
ot;2;TOTAL
wondering;3;TOTAL
writing;4;TOTAL
comms;2;TOTAL
franky;2;TOTAL
speaking;5;TOTAL
irregular;1;TOTAL
paper;3;TOTAL
sized;1;TOTAL
suffers;1;TOTAL
smaller;1;TOTAL
copying;1;TOTAL
x;1;TOTAL
inexperienced;14;TOTAL
flex;1;TOTAL
asserting;1;TOTAL
steady;1;TOTAL
roadmap;5;TOTAL
habits;1;TOTAL
transferred;1;TOTAL
carrying;1;TOTAL
exact;3;TOTAL
corrupted;1;TOTAL
thus;3;TOTAL
size;1;TOTAL
ease;1;TOTAL
applications;1;TOTAL
databases;1;TOTAL
rarely;1;TOTAL
horizontally;2;TOTAL
functioning;1;TOTAL
wide;2;TOTAL
peoplesome;1;TOTAL
communistic;1;TOTAL
disrespectful;3;TOTAL
disregarding;1;TOTAL
till;4;TOTAL
needing;1;TOTAL
reprioritise;1;TOTAL
urgent;4;TOTAL
peculiar;1;TOTAL
timesalaries;1;TOTAL
notorious;1;TOTAL
revoult;1;TOTAL
clearfrequent;1;TOTAL
planslong;1;TOTAL
hoursonboarding;1;TOTAL
message;4;TOTAL
worthy;1;TOTAL
undervalued;2;TOTAL
monitoring;2;TOTAL
upper;3;TOTAL
aim;2;TOTAL
onto;3;TOTAL
naive;4;TOTAL
happenings;2;TOTAL
guidance;7;TOTAL
businesses;3;TOTAL
nights;2;TOTAL
random;2;TOTAL
managed;5;TOTAL
congratulated;1;TOTAL
bonuseseveryday;1;TOTAL
opportunitiesworking;1;TOTAL
rated;1;TOTAL
changeable;1;TOTAL
criteria;1;TOTAL
missing;6;TOTAL
explanations;2;TOTAL
marketers;1;TOTAL
granted;1;TOTAL
dominated;1;TOTAL
disposable;5;TOTAL
assumed;3;TOTAL
max;1;TOTAL
macbooks;1;TOTAL
macs;1;TOTAL
m1;1;TOTAL
count;3;TOTAL
lotlack;2;TOTAL
pattern;2;TOTAL
ideal;3;TOTAL
rotations;2;TOTAL
encounter;1;TOTAL
lost;6;TOTAL
pocket;1;TOTAL
understatement;1;TOTAL
negotiate;1;TOTAL
exchanging;1;TOTAL
detect;1;TOTAL
risks;1;TOTAL
balancing;1;TOTAL
badpoor;2;TOTAL
revolt;2;TOTAL
incompetent;4;TOTAL
transferable;1;TOTAL
techs;1;TOTAL
communications;5;TOTAL
climb;3;TOTAL
faint;2;TOTAL
hearted;2;TOTAL
alignment;1;TOTAL
lacking;2;TOTAL
ideally;2;TOTAL
subset;4;TOTAL
allowed;2;TOTAL
thanks;4;TOTAL
turned;6;TOTAL
appreciation;3;TOTAL
already;10;TOTAL
ebooks;2;TOTAL
thinks;6;TOTAL
adding;2;TOTAL
congrats;2;TOTAL
bot;2;TOTAL
ceases;2;TOTAL
exist;6;TOTAL
percentage;2;TOTAL
points;5;TOTAL
quarter;8;TOTAL
comply;4;TOTAL
botched;2;TOTAL
yearly;2;TOTAL
structuring;1;TOTAL
centric;1;TOTAL
tedious;1;TOTAL
sprints;2;TOTAL
cross;2;TOTAL
uncomfortable;2;TOTAL
persons;2;TOTAL
indirect;2;TOTAL
ux;4;TOTAL
designers;5;TOTAL
machines;2;TOTAL
tool;1;TOTAL
disposal;1;TOTAL
iterations;2;TOTAL
required;11;TOTAL
lead;8;TOTAL
noteemployyes;1;TOTAL
forced;3;TOTAL
sums;2;TOTAL
sentence;2;TOTAL
analysts;2;TOTAL
strict;5;TOTAL
subjected;2;TOTAL
request;3;TOTAL
downgrade;2;TOTAL
raises;2;TOTAL
relate;2;TOTAL
generating;2;TOTAL
pointless;2;TOTAL
spreadsheets;2;TOTAL
tls;2;TOTAL
basically;7;TOTAL
virtually;2;TOTAL
stated;2;TOTAL
core;2;TOTAL
implemented;3;TOTAL
operation;2;TOTAL
verify;3;TOTAL
intrusive;2;TOTAL
purely;4;TOTAL
acknowledgement;4;TOTAL
performed;2;TOTAL
path10;2;TOTAL
11;2;TOTAL
environmentmany;2;TOTAL
remain;2;TOTAL
draw;1;TOTAL
separate;2;TOTAL
state;1;TOTAL
panic;4;TOTAL
production;2;TOTAL
hated;2;TOTAL
lol;1;TOTAL
staging;1;TOTAL
latest;1;TOTAL
master;1;TOTAL
seeing;4;TOTAL
quit;2;TOTAL
landing;1;TOTAL
stressed;8;TOTAL
discussing;1;TOTAL
sleep;1;TOTAL
disturbances;1;TOTAL
severe;1;TOTAL
lasted;1;TOTAL
eventually;4;TOTAL
resulted;1;TOTAL
calling;2;TOTAL
ambulance;1;TOTAL
obsessed;4;TOTAL
scoped;3;TOTAL
deployed;1;TOTAL
compulsory;2;TOTAL
intermediate;1;TOTAL
score;5;TOTAL
downside;1;TOTAL
invaluable;1;TOTAL
inhouse;1;TOTAL
resourcer;1;TOTAL
happens;7;TOTAL
cancellations;1;TOTAL
candidate;2;TOTAL
minutes;1;TOTAL
blank;1;TOTAL
isnt;1;TOTAL
underperform;4;TOTAL
fouders;1;TOTAL
minions;4;TOTAL
knows;8;TOTAL
trouble;3;TOTAL
warning;7;TOTAL
ie;2;TOTAL
written;11;TOTAL
history;1;TOTAL
vetting;1;TOTAL
submitted;1;TOTAL
immature;4;TOTAL
clueless;2;TOTAL
black;1;TOTAL
prior;8;TOTAL
disjoined;1;TOTAL
inefficiency;1;TOTAL
priorities;4;TOTAL
boys;1;TOTAL
club;1;TOTAL
focuses;2;TOTAL
substance;2;TOTAL
believes;3;TOTAL
psychic;2;TOTAL
deeper;5;TOTAL
postmortems;2;TOTAL
discussed;4;TOTAL
heavy;2;TOTAL
outage;2;TOTAL
coincidence;2;TOTAL
platform;7;TOTAL
pool;2;TOTAL
pet;2;TOTAL
introduce;2;TOTAL
breaking;2;TOTAL
overnight;2;TOTAL
cherry;2;TOTAL
uses;5;TOTAL
dependencies;2;TOTAL
versioning;2;TOTAL
reinventing;2;TOTAL
wheel;2;TOTAL
ridiculous;7;TOTAL
remember;2;TOTAL
automate;2;TOTAL
suffering;4;TOTAL
distracted;2;TOTAL
shaming;5;TOTAL
drags;2;TOTAL
link;2;TOTAL
bitbucket;4;TOTAL
chat;5;TOTAL
discuss;3;TOTAL
particular;6;TOTAL
piece;2;TOTAL
branch;3;TOTAL
dedication;5;TOTAL
prices;1;TOTAL
voices;1;TOTAL
counter;1;TOTAL
supervisor;1;TOTAL
directives;1;TOTAL
undesirable;1;TOTAL
primarily;1;TOTAL
fictitious;1;TOTAL
obtaining;1;TOTAL
certification;1;TOTAL
tl;2;TOTAL
upwards;1;TOTAL
commonplace;1;TOTAL
defined;5;TOTAL
sides;1;TOTAL
sustaining;2;TOTAL
requires;9;TOTAL
missed;1;TOTAL
sadly;6;TOTAL
accord;1;TOTAL
duplicitous;1;TOTAL
inexcusable;1;TOTAL
practises;1;TOTAL
relations;1;TOTAL
atrocious;2;TOTAL
whilst;2;TOTAL
appointment;1;TOTAL
vp;1;TOTAL
empowered;3;TOTAL
micromanaged;2;TOTAL
profitable;1;TOTAL
track;1;TOTAL
collaboration;5;TOTAL
cracking;1;TOTAL
remains;1;TOTAL
unable;10;TOTAL
misaligned;1;TOTAL
addition;3;TOTAL
unsustainable;1;TOTAL
supposedly;1;TOTAL
spend;4;TOTAL
following;1;TOTAL
quartlery;1;TOTAL
sad;7;TOTAL
promote;5;TOTAL
warped;1;TOTAL
ideology;1;TOTAL
greatest;1;TOTAL
sports;1;TOTAL
luck;5;TOTAL
sanity;1;TOTAL
guaratee;1;TOTAL
admit;1;TOTAL
input;1;TOTAL
expansions;2;TOTAL
entirely;3;TOTAL
enforcing;2;TOTAL
character;2;TOTAL
showing;4;TOTAL
feelings;2;TOTAL
weakness;4;TOTAL
stiff;2;TOTAL
borderline;2;TOTAL
rude;2;TOTAL
cruel;2;TOTAL
succeed;4;TOTAL
thoughts;1;TOTAL
coo;1;TOTAL
puts;1;TOTAL
crack;1;TOTAL
whip;1;TOTAL
describe;1;TOTAL
seldom;1;TOTAL
invited;1;TOTAL
frustrating;3;TOTAL
tactical;1;TOTAL
relies;1;TOTAL
traditional;1;TOTAL
concept;3;TOTAL
discovery;1;TOTAL
involves;2;TOTAL
putting;1;TOTAL
operational;1;TOTAL
fires;3;TOTAL
distracting;1;TOTAL
indicators;1;TOTAL
quantifying;1;TOTAL
peace;3;TOTAL
detached;1;TOTAL
scheduling;3;TOTAL
arbitrary;1;TOTAL
solely;2;TOTAL
responsibilitydata;2;TOTAL
unreachablework;2;TOTAL
labeled;1;TOTAL
probationary;1;TOTAL
confirmed;1;TOTAL
evaluated;1;TOTAL
unexperienced;2;TOTAL
cuts;1;TOTAL
risky;1;TOTAL
pretends;1;TOTAL
affected;3;TOTAL
smells;1;TOTAL
ground;4;TOTAL
ops;2;TOTAL
freshmen;1;TOTAL
freshwomen;1;TOTAL
10am;1;TOTAL
10pm;1;TOTAL
earned;1;TOTAL
viewed;2;TOTAL
weak;3;TOTAL
males;1;TOTAL
citizens;1;TOTAL
credits;1;TOTAL
2021;1;TOTAL
suit;2;TOTAL
hourslots;1;TOTAL
peoplelittle;1;TOTAL
away;7;TOTAL
unspecific;2;TOTAL
dishonest;3;TOTAL
except;2;TOTAL
distrust;1;TOTAL
tactic;1;TOTAL
macho;1;TOTAL
ego;1;TOTAL
prevalent;1;TOTAL
lon;1;TOTAL
openly;6;TOTAL
killed;1;TOTAL
ruined;1;TOTAL
craftsmanship;1;TOTAL
spoil;1;TOTAL
broth;1;TOTAL
inconsistent;2;TOTAL
predictable;2;TOTAL
scary;1;TOTAL
transparently;1;TOTAL
storonsky;3;TOTAL
synchronising;1;TOTAL
hit;10;TOTAL
exceed;2;TOTAL
underperformer;1;TOTAL
evaluate;1;TOTAL
mottos;1;TOTAL
subjectivity;1;TOTAL
advantage;1;TOTAL
rid;4;TOTAL
announce;1;TOTAL
exits;1;TOTAL
accordingly;1;TOTAL
peoples;1;TOTAL
practically;1;TOTAL
tolerated;1;TOTAL
peakon;2;TOTAL
apparently;3;TOTAL
measure;3;TOTAL
surveys;3;TOTAL
match;5;TOTAL
legislation;1;TOTAL
illegal;3;TOTAL
reflect;2;TOTAL
caught;1;TOTAL
drift;1;TOTAL
overrated;1;TOTAL
frustrated;1;TOTAL
former;3;TOTAL
existant;1;TOTAL
schedulingcomplete;1;TOTAL
companyawfully;1;TOTAL
sbonuses;1;TOTAL
delayed;1;TOTAL
outsources;1;TOTAL
replace;5;TOTAL
inert;1;TOTAL
processed;1;TOTAL
sets;2;TOTAL
hear;4;TOTAL
rambling;2;TOTAL
ships;2;TOTAL
academically;2;TOTAL
gifted;2;TOTAL
slowly;2;TOTAL
layers;3;TOTAL
absent;1;TOTAL
planification;1;TOTAL
consent;1;TOTAL
differs;1;TOTAL
____;1;TOTAL
befriend;1;TOTAL
liked;1;TOTAL
thrones;3;TOTAL
hive;1;TOTAL
stabbed;1;TOTAL
loves;1;TOTAL
clarify;1;TOTAL
physical;2;TOTAL
spring;1;TOTAL
shocked;3;TOTAL
discover;1;TOTAL
trash;3;TOTAL
forces;4;TOTAL
classes;1;TOTAL
luckily;3;TOTAL
vocal;3;TOTAL
rev;3;TOTAL
gigantic;1;TOTAL
hacks;1;TOTAL
cqrs;1;TOTAL
existing;4;TOTAL
queue;1;TOTAL
kafka;1;TOTAL
reliability;1;TOTAL
cultureas;1;TOTAL
sucks;1;TOTAL
friend;2;TOTAL
happened;3;TOTAL
dozen;1;TOTAL
shouting;1;TOTAL
arguing;1;TOTAL
floor;1;TOTAL
hrthere;1;TOTAL
lackey;1;TOTAL
monitor;1;TOTAL
ceonik;1;TOTAL
nik;12;TOTAL
pnl;1;TOTAL
profitability;1;TOTAL
research;4;TOTAL
embrace;3;TOTAL
magazine;1;TOTAL
learned;1;TOTAL
signs;3;TOTAL
stayed;2;TOTAL
redundancy;1;TOTAL
lose;3;TOTAL
micromanage;1;TOTAL
sick;3;TOTAL
simple;1;TOTAL
machine;2;TOTAL
ladder;2;TOTAL
ethos;1;TOTAL
signed;2;TOTAL
muddled;2;TOTAL
moments;1;TOTAL
onboard;1;TOTAL
groundbreaking;1;TOTAL
unwind;1;TOTAL
yesterday;2;TOTAL
measurable;2;TOTAL
supposed;3;TOTAL
confirmation;2;TOTAL
fixing;2;TOTAL
educating;2;TOTAL
fingers;2;TOTAL
force;8;TOTAL
spec;2;TOTAL
advertised;2;TOTAL
resourced;1;TOTAL
mere;2;TOTAL
gladly;1;TOTAL
townhall;1;TOTAL
pointed;1;TOTAL
lazy;5;TOTAL
blink;1;TOTAL
intimidation;3;TOTAL
deducted;1;TOTAL
managements;1;TOTAL
harass;1;TOTAL
idiots;2;TOTAL
disobey;1;TOTAL
orders;1;TOTAL
remaining;1;TOTAL
satisfy;1;TOTAL
praise;1;TOTAL
imagine;2;TOTAL
screw;1;TOTAL
optimising;1;TOTAL
materials;1;TOTAL
portal;1;TOTAL
climbing;2;TOTAL
suicide;1;TOTAL
damn;1;TOTAL
scattered;1;TOTAL
overon;1;TOTAL
sight;1;TOTAL
systemic;1;TOTAL
promoting;1;TOTAL
apt;1;TOTAL
specialists;1;TOTAL
shocking;2;TOTAL
react;1;TOTAL
overworking;1;TOTAL
overcomplicated;1;TOTAL
recommended;2;TOTAL
dictatorship;2;TOTAL
closing;2;TOTAL
dire;2;TOTAL
willingness;2;TOTAL
target;19;TOTAL
2020;4;TOTAL
vibe;2;TOTAL
unfriendly;4;TOTAL
unsupportive;3;TOTAL
responses;3;TOTAL
pr;2;TOTAL
coat;2;TOTAL
heart;2;TOTAL
gonna;2;TOTAL
crash;2;TOTAL
varies;1;TOTAL
undercover;1;TOTAL
error;1;TOTAL
errors;1;TOTAL
balancebenefits;1;TOTAL
schemes;1;TOTAL
took;4;TOTAL
leap;1;TOTAL
faith;1;TOTAL
leeds;2;TOTAL
child;2;TOTAL
wife;2;TOTAL
agreed;2;TOTAL
trip;1;TOTAL
communicated;2;TOTAL
train;2;TOTAL
childcare;3;TOTAL
pass;1;TOTAL
awol;1;TOTAL
returned;1;TOTAL
rudderless;1;TOTAL
lockdown;1;TOTAL
nurseries;1;TOTAL
shut;2;TOTAL
impacted;1;TOTAL
round;1;TOTAL
circles;1;TOTAL
redundant;3;TOTAL
blatent;1;TOTAL
rep;1;TOTAL
crisis;1;TOTAL
powerhouse;1;TOTAL
miserable;2;TOTAL
entitled;1;TOTAL
criticise;1;TOTAL
stakeholder;1;TOTAL
scrutiny;1;TOTAL
wizard;1;TOTAL
oz;1;TOTAL
rotative;1;TOTAL
schedules;2;TOTAL
honor;1;TOTAL
honored;1;TOTAL
apologies;1;TOTAL
attention;2;TOTAL
ticking;1;TOTAL
bomb;1;TOTAL
cheque;1;TOTAL
mailed;1;TOTAL
nearly;1;TOTAL
w;1;TOTAL
circumstances;1;TOTAL
procedure;6;TOTAL
severely;3;TOTAL
damaged;1;TOTAL
informal;1;TOTAL
dead;1;TOTAL
consultation;1;TOTAL
talks;3;TOTAL
mixed;1;TOTAL
announcements;1;TOTAL
bosses;1;TOTAL
resolution;1;TOTAL
planning;1;TOTAL
asap;1;TOTAL
viable;1;TOTAL
termalmost;1;TOTAL
fears;1;TOTAL
firedexcessive;1;TOTAL
kpisoverall;1;TOTAL
adapt;2;TOTAL
workstreams;1;TOTAL
quarter2;1;TOTAL
dwindling;1;TOTAL
bonus3;1;TOTAL
poor4;1;TOTAL
sold;3;TOTAL
lunior;1;TOTAL
perception;3;TOTAL
aligned;3;TOTAL
nonexistent;1;TOTAL
trickier;2;TOTAL
tired;1;TOTAL
reading;4;TOTAL
behaviors;1;TOTAL
specially;1;TOTAL
search;1;TOTAL
palm;1;TOTAL
dominate;1;TOTAL
feets;2;TOTAL
routine;4;TOTAL
killing;1;TOTAL
bulling;1;TOTAL
eat;1;TOTAL
overtimes;3;TOTAL
argues;1;TOTAL
proposes;1;TOTAL
criticism;1;TOTAL
positioned;2;TOTAL
developer;10;TOTAL
ttd;2;TOTAL
ndd;2;TOTAL
motto;2;TOTAL
burnouts;2;TOTAL
mobile;2;TOTAL
frontend;2;TOTAL
checkpoint;4;TOTAL
decrease;2;TOTAL
marks;2;TOTAL
warnings;2;TOTAL
rumors;2;TOTAL
morning;5;TOTAL
fool;2;TOTAL
ordinary;2;TOTAL
proxies;3;TOTAL
favourite;2;TOTAL
specifically;2;TOTAL
asks;3;TOTAL
barely;2;TOTAL
absence;1;TOTAL
mentor;2;TOTAL
agenda;1;TOTAL
priority;6;TOTAL
capability;1;TOTAL
variable;1;TOTAL
inexperient;1;TOTAL
timeframe;1;TOTAL
condescending;1;TOTAL
divided;1;TOTAL
massive;5;TOTAL
brewed;2;TOTAL
authoritarian;2;TOTAL
rotating;1;TOTAL
founded;2;TOTAL
threatened;1;TOTAL
nonstop;2;TOTAL
thin;2;TOTAL
unbelievably;2;TOTAL
assumption;4;TOTAL
slacking;2;TOTAL
unnecessarily;2;TOTAL
mad;2;TOTAL
interviewing;2;TOTAL
fooled;4;TOTAL
puppets;2;TOTAL
lifestage;2;TOTAL
today;2;TOTAL
noting;2;TOTAL
teething;2;TOTAL
showcase;2;TOTAL
collegial;2;TOTAL
online;2;TOTAL
hectic;2;TOTAL
lateral;1;TOTAL
indeed;2;TOTAL
rephrasing;2;TOTAL
wonders;2;TOTAL
unexpected;2;TOTAL
spikes;2;TOTAL
occur;2;TOTAL
basic;2;TOTAL
outs;2;TOTAL
identity;4;TOTAL
baptism;2;TOTAL
restructuring;2;TOTAL
settled;3;TOTAL
assessment;1;TOTAL
cheated;1;TOTAL
payroll;1;TOTAL
beneficts;1;TOTAL
businesshigh;1;TOTAL
expectationsculture;1;TOTAL
unavoidable;1;TOTAL
suceed;1;TOTAL
reqards;1;TOTAL
reasonable;4;TOTAL
narcissistic;2;TOTAL
belittles;2;TOTAL
unpaid;2;TOTAL
moreover;2;TOTAL
approx;1;TOTAL
firedif;2;TOTAL
overwork;2;TOTAL
firedtoxic;2;TOTAL
adhere;1;TOTAL
law;1;TOTAL
dies;1;TOTAL
runs;2;TOTAL
kombucha;2;TOTAL
experiencedovertime;1;TOTAL
latch;1;TOTAL
pressuring;1;TOTAL
psychologically;1;TOTAL
believed;2;TOTAL
vibrant;2;TOTAL
internationally;2;TOTAL
russian;4;TOTAL
speaker;2;TOTAL
citizen;2;TOTAL
eu;4;TOTAL
contracted;2;TOTAL
officially;2;TOTAL
inflexible;2;TOTAL
slave;4;TOTAL
brands;2;TOTAL
nike;2;TOTAL
apple;2;TOTAL
seemingly;2;TOTAL
outgoing;2;TOTAL
attempt;3;TOTAL
greet;2;TOTAL
dismissed;2;TOTAL
desking;2;TOTAL
setup;6;TOTAL
particually;2;TOTAL
territorial;2;TOTAL
exhibit;2;TOTAL
visible;2;TOTAL
frustration;3;TOTAL
body;2;TOTAL
foreigner;4;TOTAL
sits;2;TOTAL
careless;3;TOTAL
revealed;2;TOTAL
foreigners;4;TOTAL
poles;2;TOTAL
immigrants;2;TOTAL
xenophobic;2;TOTAL
ationalist;2;TOTAL
attitudes;2;TOTAL
display;2;TOTAL
unnerving;2;TOTAL
accountant;3;TOTAL
elixir;2;TOTAL
transfer;2;TOTAL
5pln;2;TOTAL
funds;2;TOTAL
bills;2;TOTAL
suddenly;3;TOTAL
ripped;2;TOTAL
explanation;3;TOTAL
advise;2;TOTAL
1750;2;TOTAL
pln;2;TOTAL
resolutions;2;TOTAL
chats;5;TOTAL
pole;2;TOTAL
ukrainian;2;TOTAL
costs;3;TOTAL
centred;1;TOTAL
countslack;1;TOTAL
committee;1;TOTAL
honestly;6;TOTAL
spotted;2;TOTAL
assignment;2;TOTAL
tackle;2;TOTAL
mass;1;TOTAL
neutral;1;TOTAL
stifles;1;TOTAL
openness;1;TOTAL
vague;1;TOTAL
nurture;2;TOTAL
struggled;2;TOTAL
outbreake;2;TOTAL
waited;4;TOTAL
falling;2;TOTAL
pause;2;TOTAL
enterviews;1;TOTAL
tracking;2;TOTAL
outperformed;2;TOTAL
threats;3;TOTAL
tricking;2;TOTAL
charts;2;TOTAL
hourslack;1;TOTAL
article;2;TOTAL
june;1;TOTAL
named;1;TOTAL
assure;1;TOTAL
wrote;1;TOTAL
elsewhere;2;TOTAL
formatted;1;TOTAL
automatic;1;TOTAL
answers;2;TOTAL
sence;1;TOTAL
structures;3;TOTAL
quiet;1;TOTAL
handled;1;TOTAL
automatically;1;TOTAL
duties;3;TOTAL
increasing;1;TOTAL
talking;3;TOTAL
medicover;1;TOTAL
ended;2;TOTAL
attacks;2;TOTAL
breathing;1;TOTAL
hospital;1;TOTAL
angry;1;TOTAL
skip;1;TOTAL
summarised;1;TOTAL
bottom;3;TOTAL
midnight;2;TOTAL
objectively;1;TOTAL
lifestyle;1;TOTAL
debatable;1;TOTAL
reply;1;TOTAL
produced;2;TOTAL
assured;1;TOTAL
curtains;1;TOTAL
pull;1;TOTAL
relax;1;TOTAL
summarise;3;TOTAL
god;2;TOTAL
bless;1;TOTAL
hoops;1;TOTAL
inexperience;2;TOTAL
mins;1;TOTAL
guessed;1;TOTAL
bend;1;TOTAL
uncommon;1;TOTAL
yell;1;TOTAL
throats;1;TOTAL
weight;2;TOTAL
write;1;TOTAL
inappropriate;1;TOTAL
grasp;1;TOTAL
respectable;1;TOTAL
misunderstand;1;TOTAL
nope;1;TOTAL
whats;1;TOTAL
divide;2;TOTAL
greats;2;TOTAL
commoners;1;TOTAL
fraction;1;TOTAL
peasants;1;TOTAL
80;1;TOTAL
psychological;1;TOTAL
elite;1;TOTAL
carry;1;TOTAL
school;2;TOTAL
drama;1;TOTAL
blown;1;TOTAL
proportion;1;TOTAL
microsoft;1;TOTAL
titans;1;TOTAL
evident;1;TOTAL
ratings;1;TOTAL
league;2;TOTAL
compare;1;TOTAL
abc;3;TOTAL
xyz;3;TOTAL
1000;1;TOTAL
45;1;TOTAL
paying;4;TOTAL
20;1;TOTAL
weigh;1;TOTAL
abuse;1;TOTAL
expendable;1;TOTAL
upward;1;TOTAL
blocked;2;TOTAL
upset;1;TOTAL
thoughtful;1;TOTAL
preaching;1;TOTAL
series;1;TOTAL
summarise1;1;TOTAL
balance2;1;TOTAL
toxic3;1;TOTAL
inexperienced4;1;TOTAL
company5;1;TOTAL
pretentious;1;TOTAL
attitude6;1;TOTAL
perspective;2;TOTAL
worked7;1;TOTAL
enjoying;4;TOTAL
appreciating;2;TOTAL
achiever;1;TOTAL
indicator;1;TOTAL
frame;1;TOTAL
fundamental;4;TOTAL
ironically;2;TOTAL
lies;2;TOTAL
mantra;2;TOTAL
plastered;2;TOTAL
walls;2;TOTAL
corners;2;TOTAL
shortcuts;2;TOTAL
debt;4;TOTAL
gaps;2;TOTAL
resolve;2;TOTAL
structural;2;TOTAL
programmer;2;TOTAL
infrastructure;8;TOTAL
handful;2;TOTAL
firefighting;2;TOTAL
acknowledge;2;TOTAL
patronizing;2;TOTAL
figures;2;TOTAL
coordination;2;TOTAL
twice;2;TOTAL
mismatched;2;TOTAL
instance;2;TOTAL
teamcity;2;TOTAL
outages;2;TOTAL
complains;2;TOTAL
acknowledged;2;TOTAL
harassment;2;TOTAL
bullying;4;TOTAL
hurtful;2;TOTAL
pinstriped;1;TOTAL
suits;2;TOTAL
lunatic;1;TOTAL
blamed;1;TOTAL
briefly;2;TOTAL
town;4;TOTAL
hall;2;TOTAL
relative;2;TOTAL
hearing;2;TOTAL
halls;2;TOTAL
chosen;2;TOTAL
versus;2;TOTAL
nurturing;2;TOTAL
burnt;2;TOTAL
produce;2;TOTAL
funny;2;TOTAL
repeating;2;TOTAL
rushing;2;TOTAL
dodgy;2;TOTAL
delve;2;TOTAL
enormous;4;TOTAL
disappear;2;TOTAL
shout;2;TOTAL
micromanages;2;TOTAL
experiencedsomeone;2;TOTAL
superficial;2;TOTAL
explicitly;2;TOTAL
adherence;1;TOTAL
appalling;1;TOTAL
grotesque;1;TOTAL
belief;1;TOTAL
regrets;1;TOTAL
digital;1;TOTAL
transformation;1;TOTAL
nikolay;4;TOTAL
reviewing;1;TOTAL
screen;3;TOTAL
epic;1;TOTAL
easily;1;TOTAL
blow;1;TOTAL
guided;1;TOTAL
supervision;1;TOTAL
instruments;1;TOTAL
prohibited;1;TOTAL
sit;1;TOTAL
hates;1;TOTAL
sighted;1;TOTAL
cancelled;1;TOTAL
checking;1;TOTAL
epics;1;TOTAL
figmas;1;TOTAL
client;1;TOTAL
personas;1;TOTAL
segments;1;TOTAL
shiny;1;TOTAL
struggling;1;TOTAL
topics;1;TOTAL
autotests;1;TOTAL
web;1;TOTAL
apps;1;TOTAL
shoulders;1;TOTAL
vlad;1;TOTAL
reports;1;TOTAL
parameters;1;TOTAL
punishment;1;TOTAL
producing;1;TOTAL
students;1;TOTAL
buggy;1;TOTAL
inventing;1;TOTAL
messily;1;TOTAL
trusted;1;TOTAL
champions;1;TOTAL
retain;2;TOTAL
doable;1;TOTAL
cfos;1;TOTAL
ivy;1;TOTAL
weaknesses;1;TOTAL
hrs;2;TOTAL
commodity;1;TOTAL
underperformers;1;TOTAL
assist;1;TOTAL
isolation;1;TOTAL
thousands;1;TOTAL
employ;1;TOTAL
check;2;TOTAL
ins;1;TOTAL
convince;1;TOTAL
idiot;1;TOTAL
threaten;1;TOTAL
explaining;1;TOTAL
button;1;TOTAL
colours;1;TOTAL
suboptimal;1;TOTAL
actively;1;TOTAL
discouraged;1;TOTAL
experiment;1;TOTAL
brain;1;TOTAL
determine;1;TOTAL
optimal;1;TOTAL
adequate;1;TOTAL
roadmaps;1;TOTAL
prioritise;4;TOTAL
compares;1;TOTAL
backlog;1;TOTAL
drop;1;TOTAL
messages;7;TOTAL
items;1;TOTAL
unfortunate;1;TOTAL
shifting;1;TOTAL
demoralises;1;TOTAL
quitting;2;TOTAL
hitting;1;TOTAL
realised;1;TOTAL
questioning;2;TOTAL
replaced;1;TOTAL
cycle;1;TOTAL
starts;2;TOTAL
attracting;1;TOTAL
strange;1;TOTAL
managment;1;TOTAL
behavior;2;TOTAL
schema;1;TOTAL
nightmarish;1;TOTAL
niche;1;TOTAL
hierarchical;1;TOTAL
favoritism;1;TOTAL
svp;1;TOTAL
revenue;1;TOTAL
forbid;1;TOTAL
